Data,Preço_Real,Preço_Previsto,Erro_Absoluto,Erro_Percentual,Sinal,Posição,Capital_Acumulado
2023-05-12,19.594703674316406,16.823563,2.7711410522460938,14.14229629753648,BUY,1,1124.404845598655
2023-05-15,19.687740325927734,16.914137,2.7736034393310547,14.08797248142471,SELL,0,1129.7435771063515
2023-05-16,19.120676040649414,16.845116,2.2755603790283203,11.901045623024075,BUY,1,1129.7435771063515
2023-05-17,19.151683807373047,16.66049,2.4911937713623047,13.007701027328162,HOLD,1,1131.5756684624291
2023-05-18,19.138395309448242,16.557661,2.5807342529296875,13.484590589763974,HOLD,1,1130.7905186514067
2023-05-19,19.510530471801758,16.688734,2.821796417236328,14.462940519811202,HOLD,1,1152.7780942261684
2023-05-22,19.253576278686523,16.727594,2.525981903076172,13.119546553397477,HOLD,1,1137.5959767808783
2023-05-23,19.705455780029297,16.760187,2.9452686309814453,14.946462867234764,HOLD,1,1164.295240090539
2023-05-24,19.763050079345703,16.881395,2.881654739379883,14.581022300760601,HOLD,1,1167.6981945463504
2023-05-25,19.785202026367188,17.117525,2.6676769256591797,13.483192752361289,HOLD,1,1169.0070405209758
2023-05-26,19.67001724243164,17.231071,2.438945770263672,12.399306722530179,HOLD,1,1162.2013570004287
2023-05-29,19.63457489013672,17.151365,2.4832096099853516,12.647126937455486,HOLD,1,1160.107248519243
2023-05-30,19.80292510986328,16.910429,2.892496109008789,14.606408361197701,HOLD,1,1170.0542074571063
2023-05-31,19.767478942871094,16.964333,2.8031463623046875,14.18059617215684,HOLD,1,1167.9598735848451
2023-06-01,19.820642471313477,16.975372,2.8452701568603516,14.355085416521318,HOLD,1,1171.1010363066239
2023-06-05,19.999675750732422,17.06272,2.9369564056396484,14.68502010854897,SELL,0,1181.6792029510377
2023-06-06,20.230680465698242,17.084248,3.146432876586914,15.552778276152354,BUY,1,1181.6792029510377
2023-06-07,20.22179412841797,17.29084,2.9309539794921875,14.494035301117409,SELL,0,1181.160149725304
2023-06-09,21.208005905151367,17.450245,3.757761001586914,17.718596545063033,BUY,1,1181.160149725304
2023-06-12,21.976545333862305,17.717651,4.258893966674805,19.379269589349594,SELL,0,1223.9632378961498
2023-06-13,21.747802734375,18.046555,3.7012481689453125,17.018952278314757,BUY,1,1223.9632378961498
2023-06-14,21.855159759521484,18.244469,3.6106910705566406,16.521000579662186,SELL,0,1230.0052759684143
2023-06-15,22.302461624145508,18.248652,4.053810119628906,18.17651426979744,BUY,1,1230.0052759684143
2023-06-16,22.136960983276367,18.429848,3.707113265991211,16.74626101022536,SELL,0,1220.877733687395
2023-06-19,22.54847526550293,18.61987,3.9286060333251953,17.422934309600958,HOLD,0,1220.877733687395
2023-06-20,22.54400634765625,18.713049,3.8309574127197266,16.993241368200756,HOLD,0,1220.877733687395
2023-06-21,23.25521469116211,18.907387,4.347827911376953,18.69614178633792,BUY,1,1220.877733687395
2023-06-22,22.8123836517334,19.03964,3.7727432250976562,16.53813684135101,SELL,0,1197.629504720082
2023-06-23,22.821327209472656,19.025024,3.7963027954101562,16.634890515194883,HOLD,0,1197.629504720082
2023-06-26,22.875003814697266,19.133883,3.741121292114258,16.354625872064663,HOLD,0,1197.629504720082
2023-06-27,22.45454216003418,19.20788,3.246662139892578,14.458821367870794,BUY,1,1197.629504720082
2023-06-28,22.181686401367188,19.179409,3.002277374267578,13.534937425147847,HOLD,1,1183.0765423491102
2023-06-29,22.387447357177734,19.014067,3.373380661010742,15.068179087997668,HOLD,1,1194.0509541114093
2023-06-30,22.09670066833496,18.981457,3.115243911743164,14.098231036850558,HOLD,1,1178.54376583404
2023-07-03,22.53952980041504,18.918337,3.6211929321289062,16.06596483686286,HOLD,1,1202.162382964993
2023-07-04,22.396390914916992,18.85096,3.545431137084961,15.830368163129114,HOLD,1,1194.5279653347673
2023-07-05,22.2487850189209,18.941841,3.306943893432617,14.863480817583131,HOLD,1,1186.6552964174646
2023-07-06,21.92225456237793,18.892015,3.0302391052246094,13.822661791479153,HOLD,1,1169.2395545974593
2023-07-07,22.347190856933594,18.680689,3.666501998901367,16.406992817908357,HOLD,1,1191.9038440921738
2023-07-10,21.935672760009766,18.52963,3.4060420989990234,15.527411154712665,HOLD,1,1169.9552240272576
2023-07-11,21.622562408447266,18.419088,3.2034740447998047,14.815422817548704,SELL,0,1153.2552533668913
2023-07-12,21.27366828918457,18.09854,3.175128936767578,14.925159561606016,HOLD,0,1153.2552533668913
2023-07-13,21.474952697753906,17.881193,3.593759536743164,16.734656356747365,HOLD,0,1153.2552533668913
2023-07-14,21.33181381225586,17.774536,3.5572776794433594,16.67592690781682,HOLD,0,1153.2552533668913
2023-07-17,21.519681930541992,17.832352,3.6873302459716797,17.134687482245752,HOLD,0,1153.2552533668913
2023-07-18,21.591249465942383,17.917828,3.673421859741211,17.0134751373958,HOLD,0,1153.2552533668913
2023-07-19,21.215517044067383,18.01073,3.2047863006591797,15.105859989188207,HOLD,0,1153.2552533668913
2023-07-20,21.44811248779297,17.911707,3.536405563354492,16.488190116343386,HOLD,0,1153.2552533668913
2023-07-21,21.703075408935547,17.9784,3.7246761322021484,17.161973877069205,BUY,1,1153.2552533668913
2023-07-24,21.278141021728516,18.145222,3.1329193115234375,14.723651414492492,SELL,0,1130.6751440897986
2023-07-25,21.166311264038086,17.908218,3.2580928802490234,15.392823244476128,HOLD,0,1130.6751440897986
2023-07-26,21.345232009887695,17.75417,3.591062545776367,16.823722244447325,BUY,1,1130.6751440897986
2023-07-27,20.906879425048828,17.751026,3.155853271484375,15.09480782532903,SELL,0,1107.455233816852
2023-07-28,21.148418426513672,17.714659,3.4337596893310547,16.23648454499163,HOLD,0,1107.455233816852
2023-07-31,21.555463790893555,17.795053,3.7604103088378906,17.445276730378378,HOLD,0,1107.455233816852
2023-08-01,21.1842041015625,18.02613,3.1580734252929688,14.907680317619468,HOLD,0,1107.455233816852
2023-08-02,21.278141021728516,17.889986,3.388154983520508,15.923171954075494,HOLD,0,1107.455233816852
2023-08-03,21.31392478942871,17.957687,3.3562374114990234,15.746688818024035,HOLD,0,1107.455233816852
2023-08-04,21.20210075378418,18.090033,3.1120681762695312,14.678112383340528,HOLD,0,1107.455233816852
2023-08-07,21.166311264038086,18.018951,3.147359848022461,14.869666276569776,HOLD,0,1107.455233816852
2023-08-08,21.018705368041992,17.98571,3.0329952239990234,14.429981156739357,HOLD,0,1107.455233816852
2023-08-09,20.902402877807617,17.839294,3.063108444213867,14.654336451748396,HOLD,0,1107.455233816852
2023-08-10,21.00975799560547,17.72194,3.2878189086914062,15.649008948028373,HOLD,0,1107.455233816852
2023-08-11,21.23788070678711,17.859938,3.3779430389404297,15.905273626765034,HOLD,0,1107.455233816852
2023-08-14,21.027650833129883,18.031391,2.9962596893310547,14.249141347783514,HOLD,0,1107.455233816852
2023-08-15,20.91582679748535,17.985355,2.930471420288086,14.010784506211383,HOLD,0,1107.455233816852
2023-08-16,21.094745635986328,18.007675,3.0870704650878906,14.634309976326708,HOLD,0,1107.455233816852
2023-08-17,21.291555404663086,18.082499,3.209056854248047,15.071970052245351,HOLD,0,1107.455233816852
2023-08-18,21.37654685974121,18.04525,3.331296920776367,15.583887063865545,HOLD,0,1107.455233816852
2023-08-21,21.300504684448242,18.146513,3.15399169921875,14.807121924775416,HOLD,0,1107.455233816852
2023-08-22,21.523433685302734,18.119032,3.4044017791748047,15.817187113130087,HOLD,0,1107.455233816852
2023-08-23,21.617652893066406,18.11647,3.5011825561523438,16.195942147240714,HOLD,0,1107.455233816852
2023-08-24,21.334983825683594,18.21058,3.1244029998779297,14.64450606293263,HOLD,0,1107.455233816852
2023-08-25,21.056798934936523,18.176294,2.880504608154297,13.679689002372955,HOLD,0,1107.455233816852
2023-08-28,21.66252326965332,17.94899,3.713533401489258,17.14266318500157,HOLD,0,1107.455233816852
2023-08-29,21.78367042541504,17.90223,3.881441116333008,17.81812266037832,HOLD,0,1107.455233816852
2023-08-30,21.469593048095703,18.151943,3.3176498413085938,15.452784008883954,HOLD,0,1107.455233816852
