Data,Preco_Real,Preco_Previsto,Erro_Abs,Erro_%,Sinal,Posicao,Capital_Acumulado
2023-05-22,34.50433349609375,31.051222,3.4531116485595703,10.007762210362644,BUY,1,1167.422062830982
2023-05-23,33.23311996459961,31.727446,1.5056743621826172,4.5306440195397935,SELL,0,1124.4117341891158
2023-05-24,32.960716247558594,31.577467,1.383249282836914,4.196660268083136,BUY,1,1124.4117341891158
2023-05-25,34.14112854003906,32.00237,2.1387596130371094,6.264466655016619,HOLD,1,1164.6799559982953
2023-05-26,34.68593597412111,31.69734,2.9885959625244283,8.616160638577536,SELL,0,1183.2653492025668
2023-05-29,34.41353225708008,32.03629,2.3772430419921875,6.907872822334606,BUY,1,1183.2653492025668
2023-05-30,33.86872863769531,31.319853,2.5488758087158203,7.525749891535536,HOLD,1,1164.5329726443451
2023-05-31,34.50433349609375,32.35136,2.152973175048828,6.239718194506111,HOLD,1,1186.3874338228527
2023-06-01,36.86515808105469,31.695158,5.170000076293945,14.024082210435038,SELL,0,1267.5613716232972
2023-06-05,35.321537017822266,32.719875,2.6016616821289062,7.365652521905205,BUY,1,1267.5613716232972
2023-06-06,36.229549407958984,32.006367,4.223182678222656,11.656735309258078,HOLD,1,1300.1466305861761
2023-06-07,35.230739593505874,33.156162,2.074577331542983,5.8885432309385655,HOLD,1,1264.3029826226064
2023-06-09,36.04794692993164,32.82043,3.2275161743164062,8.95339804119748,HOLD,1,1293.6295787936003
2023-06-12,35.95714569091797,33.657955,2.2991905212402344,6.394252038256091,HOLD,1,1290.3710528973124
2023-06-13,34.14112854003906,33.881428,0.2597007751464844,0.7606683968923871,SELL,0,1225.200808762749
2023-06-14,34.59513473510742,34.813747,0.2186126708984375,0.6319173854136998,BUY,1,1225.200808762749
2023-06-15,34.05032730102539,35.06335,1.0130233764648438,2.9750767665435554,HOLD,1,1205.9062312457584
2023-06-16,33.68712615966797,35.87689,2.1897621154785156,6.500293628787535,HOLD,1,1193.0433146668245
2023-06-19,33.86872863769531,35.869305,2.0005760192871094,5.906853016798814,HOLD,1,1199.4748405058212
2023-06-20,33.41472244262695,36.320286,2.9055633544921875,8.695458594579192,HOLD,1,1183.3960259083292
2023-06-21,34.14112854003906,36.567883,2.4267539978027344,7.108007560314694,HOLD,1,1183.3960259083292
2023-06-22,32.41591262817383,36.939777,4.52386474609375,13.955691446928128,SELL,0,1183.3960259083292
2023-06-23,32.506710052490234,37.50545,4.998741149902344,15.37756709870246,BUY,1,1183.3960259083292
2023-06-26,30.872297286987305,36.65765,5.78535270690918,18.7396248913025,SELL,0,1123.8957698606753
