Data,Preço_Real,Preço_Previsto,Erro_Absoluto,Erro_Percentual,Sinal,Posição,Capital_Acumulado
2023-05-10,18.802875518798828,17.99874,0.8041362762451172,4.276666488809937,HOLD,1,1251.0423650033556
2023-05-11,19.187488555908203,18.006273,1.1812152862548828,6.156174544746053,SELL,0,1276.6324511088224
2023-05-12,19.114025115966797,18.02323,1.0907955169677734,5.706780808070526,BUY,1,1276.6324511088224
2023-05-15,19.20477294921875,18.051908,1.1528644561767578,6.003010081010389,SELL,0,1282.6935307660046
2023-05-16,18.65161895751953,18.082857,0.5687618255615234,3.0493965529583322,BUY,1,1282.6935307660046
2023-05-17,18.681873321533203,18.108814,0.57305908203125,3.0674604851898204,HOLD,1,1284.7741585702806
2023-05-18,18.66891098022461,18.122974,0.5459365844726562,2.924308681159548,HOLD,1,1283.882723281045
2023-05-19,19.03191566467285,18.129093,0.9028224945068359,4.743728957262353,HOLD,1,1308.8469776677557
2023-05-22,18.781267166137695,18.13021,0.6510562896728516,3.4665195053861697,HOLD,1,1291.6095888759564
2023-05-23,19.22205924987793,18.131954,1.0901050567626953,5.671114850869155,HOLD,1,1321.9233731921709
2023-05-24,19.27823829650879,18.132097,1.1461410522460938,5.945258247241685,HOLD,1,1325.7868715749187
2023-05-25,19.299850463867188,18.142334,1.1575164794921875,5.997541181260797,HOLD,1,1327.2731654628428
2023-05-26,19.187488555908203,18.151703,1.0357856750488281,5.3982347508939075,HOLD,1,1319.545906356179
2023-05-29,19.152915954589844,18.15529,0.9976253509521484,5.208738728439288,HOLD,1,1317.1683083496032
2023-05-30,19.317134857177734,18.150866,1.166269302368164,6.037485947015632,HOLD,1,1328.4618332955467
2023-05-31,19.282562255859375,18.147081,1.1354808807373047,5.888641072024892,HOLD,1,1326.0842352889708
2023-06-01,19.33441925048828,18.15593,1.1784896850585938,6.095293940772653,HOLD,1,1329.6505011282507
2023-06-05,19.744226455688477,18.16256,1.5816669464111328,8.010782037781183,SELL,0,1357.8334193064961
2023-06-06,19.972278594970703,18.176346,1.7959327697753906,8.992127569398273,BUY,1,1357.8334193064961
2023-06-07,19.96350860595703,18.191566,1.771942138671875,8.875905401433966,SELL,0,1357.2371836735365
2023-06-09,20.937122344970703,18.213545,2.7235774993896484,13.008365975584404,BUY,1,1357.2371836735365
2023-06-12,21.69584083557129,18.241083,3.4547576904296875,15.923594372823107,SELL,0,1406.4206832212253
2023-06-13,21.470027923583984,18.283535,3.186492919921875,14.841587217600392,BUY,1,1406.4206832212253
2023-06-14,21.57600975036621,18.328964,3.2470455169677734,15.049332821666253,SELL,0,1413.3631536158894
2023-06-15,22.01759910583496,18.371107,3.6464920043945312,16.56171495750489,BUY,1,1413.3631536158891
2023-06-16,21.854211807250977,18.41368,3.440532684326172,15.743110365502371,SELL,0,1402.8749261539658
2023-06-19,22.260469436645508,18.452156,3.8083133697509766,17.107965223238626,HOLD,0,1402.8749261539658
2023-06-20,22.256053924560547,18.490746,3.765308380126953,16.91813109767751,HOLD,0,1402.8749261539658
2023-06-21,22.958181381225586,18.52527,4.432910919189453,19.30863270735606,BUY,1,1402.8749261539658
2023-06-22,22.521007537841797,18.55803,3.9629783630371094,17.596807586774975,SELL,0,1376.1611280063908
2023-06-23,22.52983856201172,18.587942,3.941896438598633,17.49633681461522,HOLD,0,1376.1611280063908
2023-06-26,22.58283042907715,18.607853,3.974977493286133,17.601768324700522,HOLD,0,1376.1611280063908
2023-06-27,22.16773796081543,18.620522,3.5472164154052734,16.00170672206372,BUY,1,1376.1611280063908
2023-06-28,21.898365020751953,18.628956,3.2694091796875,14.929923656808395,HOLD,1,1359.4386022481283
2023-06-29,22.101499557495117,18.632185,3.4693145751953125,15.697190890465121,HOLD,1,1372.0490839181869
2023-06-30,21.814464569091797,18.633945,3.1805191040039062,14.57986325509121,HOLD,1,1354.23010779547
2023-07-03,22.251638412475586,18.63684,3.614797592163086,16.24508508162894,HOLD,1,1381.369622459049
2023-07-04,22.11033058166504,18.636814,3.4735164642333984,15.709925509272155,HOLD,1,1372.5973091004141
2023-07-05,21.9646053314209,18.63722,3.3273849487304688,15.148849244154478,HOLD,1,1363.5507647434988
2023-07-06,21.642244338989258,18.632227,3.0100173950195312,13.908064930201716,HOLD,1,1343.5387694847066
2023-07-07,22.061752319335938,18.621742,3.4400100708007812,15.592642057656489,HOLD,1,1369.5815969694977
2023-07-10,21.655494689941406,18.615452,3.0400428771972656,14.03820564121914,HOLD,1,1344.361344072381
2023-07-11,21.346384048461914,18.607866,2.7385177612304688,12.828953864098539,SELL,0,1325.171923401263
2023-07-12,21.00194549560547,18.591558,2.4103870391845703,11.476970263011726,HOLD,0,1325.171923401263
2023-07-13,21.20065689086914,18.578808,2.6218490600585938,12.366829356064866,HOLD,0,1325.171923401263
2023-07-14,21.05934715270996,18.562752,2.4965953826904297,11.855046429438639,HOLD,0,1325.171923401263
2023-07-17,21.24481773376465,18.545,2.699817657470703,12.708123417692823,HOLD,0,1325.171923401263
2023-07-18,21.315471649169922,18.527267,2.7882041931152344,13.080659152216386,HOLD,0,1325.171923401263
2023-07-19,20.944536209106445,18.510502,2.4340343475341797,11.62133323570989,HOLD,0,1325.171923401263
2023-07-20,21.174158096313477,18.493587,2.680570602416992,12.659632511592953,HOLD,0,1325.171923401263
2023-07-21,21.425867080688477,18.473726,2.9521408081054688,13.77839597803856,BUY,1,1325.171923401263
2023-07-24,21.006359100341797,18.456593,2.5497665405273438,12.138069849933473,SELL,0,1299.225706377484
2023-07-25,20.89596176147461,18.435366,2.4605960845947266,11.775462228933005,HOLD,0,1299.225706377484
2023-07-26,21.072601318359375,18.417315,2.6552867889404297,12.60065973263124,BUY,1,1299.225706377484
2023-07-27,20.639841079711914,18.392338,2.2475032806396484,10.889150124556185,SELL,0,1272.5439873882399
2023-07-28,20.8782958984375,18.372433,2.5058631896972656,12.002240038588594,HOLD,0,1272.5439873882399
2023-07-31,21.2801456451416,18.346529,2.9336166381835938,13.785698120225778,HOLD,0,1272.5439873882399
2023-08-01,20.913625717163086,18.331293,2.5823326110839844,12.347608425280145,HOLD,0,1272.5439873882399
2023-08-02,21.006359100341797,18.31351,2.6928482055664062,12.819204854603244,HOLD,0,1272.5439873882399
2023-08-03,21.04168701171875,18.293535,2.7481517791748047,13.060510678845647,HOLD,0,1272.5439873882399
2023-08-04,20.931291580200195,18.282772,2.648519515991211,12.65339745444356,HOLD,0,1272.5439873882399
2023-08-07,20.89596176147461,18.266926,2.6290359497070312,12.581550347943892,HOLD,0,1272.5439873882399
2023-08-08,20.7502384185791,18.251244,2.498994827270508,12.043210188047707,HOLD,0,1272.5439873882399
